timestamp,date,time,symbol,option_type,strike,price,prev_price,price_change,price_change_pct,day_open,day_high,day_low,change_from_open,change_from_open_pct,dist_from_day_high,dist_from_day_low,nifty_spot,minutes_since_open,minutes_to_close,hour,minute,is_morning,is_midday,is_afternoon,move_1min,move_5min,move_15min,rsi,vwap,above_vwap,ema_bull,ema_bear,atr,adx,is_trending,vol_surge,pattern,candle_range,body_pct,is_bull_candle,is_bear_candle,big_move_up,big_move_down,medium_move_up,medium_move_down,move_in_next_1min,move_in_next_5min
2026-07-21T10:28:33.370840,2026-07-21,10:28:33,NIFTY21JUL2624200PE,PE,24200.0,46.85,46.85,0.0,0.0,46.85,46.85,46.85,0.0,0.0,0.0,0.0,24192.95,73,302,10,28,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,-4.2
2026-07-21T10:28:58.907664,2026-07-21,10:28:58,NIFTY21JUL2624200PE,PE,24200.0,44.45,46.85,-2.4,-5.1227,46.85,46.85,44.45,-2.4,-5.1227,2.4,0.0,24195.1,73,302,10,28,True,False,False,0.0,0.0,0.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,1.4,4.15
2026-07-21T10:29:24.675811,2026-07-21,10:29:24,NIFTY21JUL2624200PE,PE,24200.0,45.85,44.45,1.4,3.1496,46.85,46.85,44.45,-1.0,-2.1345,1.0,1.4,24195.95,74,301,10,29,True,False,False,-2.4,-2.4,-2.4,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,3.25
2026-07-21T10:29:50.173075,2026-07-21,10:29:50,NIFTY21JUL2624200PE,PE,24200.0,42.65,45.85,-3.2,-6.9793,46.85,46.85,42.65,-4.2,-8.9648,4.2,0.0,24197.65,74,301,10,29,True,False,False,1.4,-1.0,-1.0,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.5,7.15
2026-07-21T10:30:15.961864,2026-07-21,10:30:15,NIFTY21JUL2624200PE,PE,24200.0,45.15,42.65,2.5,5.8617,46.85,46.85,42.65,-1.7,-3.6286,1.7,2.5,24199.0,75,300,10,30,True,False,False,-3.2,-4.2,-4.2,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,6.25
2026-07-21T10:30:41.486652,2026-07-21,10:30:41,NIFTY21JUL2624200PE,PE,24200.0,44.75,45.15,-0.4,-0.8859,46.85,46.85,42.65,-2.1,-4.4824,2.1,2.1,24197.3,75,300,10,30,True,False,False,2.5,-1.7,-1.7,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,6.65
2026-07-21T10:31:07.053849,2026-07-21,10:31:07,NIFTY21JUL2624200PE,PE,24200.0,43.4,44.75,-1.35,-3.0168,46.85,46.85,42.65,-3.45,-7.3639,3.45,0.75,24200.45,76,299,10,31,True,False,False,-0.4,-2.1,-2.1,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.3,8.0
2026-07-21T10:31:32.572770,2026-07-21,10:31:32,NIFTY21JUL2624200PE,PE,24200.0,43.5,43.4,0.1,0.2304,46.85,46.85,42.65,-3.35,-7.1505,3.35,0.85,24198.75,76,299,10,31,True,False,False,-1.35,-3.45,-3.45,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.2,7.9
2026-07-21T10:31:58.058633,2026-07-21,10:31:58,NIFTY21JUL2624200PE,PE,24200.0,45.7,43.5,2.2,5.0575,46.85,46.85,42.65,-1.15,-2.4546,1.15,3.05,24195.15,76,299,10,31,True,False,False,0.1,-3.35,-3.35,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,0.0,5.7
2026-07-21T10:32:23.715453,2026-07-21,10:32:23,NIFTY21JUL2624200PE,PE,24200.0,44.9,45.7,-0.8,-1.7505,46.85,46.85,42.65,-1.95,-4.1622,1.95,2.25,24197.4,77,298,10,32,True,False,False,2.2,-1.15,-1.15,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,2.9,6.5
2026-07-21T10:32:49.235019,2026-07-21,10:32:49,NIFTY21JUL2624200PE,PE,24200.0,45.5,44.9,0.6,1.3363,46.85,46.85,42.65,-1.35,-2.8815,1.35,2.85,24195.6,77,298,10,32,True,False,False,-0.8,-1.95,-1.95,50.0,0.0,False,False,False,0.0,0.0,False,False,,0.0,0.0,False,False,False,False,False,False,3.1,5.9
